video_id,approx_duration_(ms),video_description_(original),video_title_(original),video_publish_timestamp,publish_year,batch_source
fourth_batch_vid_0094,2320000,"A video walkthrough of up an experiment testing various large language models for generating hashtag #Python code for scientific image analysis. 340 - Comparing Top Large Language Models for Python Code Generation The task: segment nuclei in a multichannel hashtag #microscopy image (proprietary format), measure mean intensities of other channels in the segmented nuclei regions, calculate ratios and report in csv. All well-hyped models are tested: - Claude 3.5 Sonnet - ChatGPT-4o - Meta AI Llama 3.1 405-B - Google Gemini 1.5 Flash - Microsoft Copilot (in God's name, how do I find the model name?) All generated code can be found here: https://github.com/bnsreenu/python_for_microscopists/tree/master/340-Comparing%20Top%20Large%20Language%20Models%20for%20Python%20Code%20Generation A summary of my findings: - When I didn't specify how to segment, all needed a bit of hand-holding. Claude did the best here. - When I asked for Stardist segmentation, ChatGPT-4 nailed it on the first try, with minimal code. - Claude and Meta AI weren't far behind, just needed a small tweak (normalize pixel values). - Gemini and Copilot... well, I'm super disappointed with their performance. Didn't manage to run the code at all, even after many prompts. With Stardist-based segmentation, the code generated by ChatGPT, Claude, and Meta AI produced statistically identical results for the intensity measurements. While AI is making rapid progress, the need for detailed prompting to obtain reliable results underscores the continued importance of domain expertise and basic coding skills. Title: 340 - Comparing Top Large Language Models for Python Code Generation",340 - Comparing Top Large Language Models for Python Code Generation,2024-07-31T10:00:36Z,2024,fourth_batch
fourth_batch_vid_0095,1306000,"What is Sholl Analysis? Sholl analysis is a method used in neuroscience to quantify the complexity of neuronal branching patterns. It is performed to measure how neuron dendrites or axons branch out from the cell body. How is it performed? A series of concentric circles is overlaid on an image of a neuron. The circles are centered on the cell body (soma). The number of times neuronal processes intersect each circle is counted. When performing automated analysis, the soma is assumed to be the largest, brightest object in the image. Concentric circles are Placed around the soma because branching typically radiates outward. Usually spaced at regular intervals (e.g., 10 μm apart). Extend far enough to cover the entire dendritic field. Analysis: The intersection counts are plotted against circle radius. This plot shows how branching complexity changes with distance from the soma. This type of analysis is usually performed when ... Comparing neuron morphology between different cell types or conditions. Assessing changes in neuronal structure during development or disease. Image credit: https://www.mbfbioscience.com/wp-content/uploads/2022/06/neurontracingconfocalmicroscopy-661x1024.png Code: https://github.com/bnsreenu/python_for_microscopists/tree/master/341-342%20-%20Sholl%20Analysis",341 - Sholl Analysis using python coding,2024-08-28T09:01:00Z,2024,fourth_batch
fourth_batch_vid_0096,825000,"This video tutorial cover the topics of: - performing Sholl analysis on individual images in a directory and combining them - performing Sholl analysis on individual soma in a single image showing multiple soma and combining them. When combining Sholl profiles from multiple neurons, we often encounter a challenge: different neurons may have different sizes, leading to varying maximum radii in their Sholl analyses. Tdifferent neurons may have different sizes, leading to varying maximum radii in their Sholl analyses.. To address this: We first determine the largest radius used across all neurons. We then create a common set of radii points, typically ranging from the smallest to the largest radius used in any of the analyses. For each neuron's profile, we use interpolation to estimate what the intersection counts would be at these common radii points. Interpolation essentially ""fills in"" values between the actual measured points, allowing us to estimate intersection counts at radii that weren't directly measured for that particular neuron. This process results in each neuron having estimated intersection counts for the same set of radii, even if the original measurements didn't extend to all of these radii. With this standardized data, we can now directly compare and average the profiles across all neurons, calculating mean intersection counts and standard deviations at each radius point. This interpolation step is crucial because it allows us to meaningfully combine data from neurons of different sizes or from images with different scales. It ensures that when we calculate the average profile or compare neurons, we're comparing equivalent points along the radius, regardless of the absolute size of each neuron. Code:",342 Sholl Analysis: Aggregating Sholl Profiles from Multiple Soma,2024-09-11T07:00:14Z,2024,fourth_batch
fourth_batch_vid_0097,731000,"This tutorial walks you through the process of extracting high resolution images of individual cores from a Tissue Microarray (TMA). The process involves detecting cores in QuPath, saving the locations in a text file and saving core images using custom python code. QuPath download link: https://qupath.github.io/ Python code: https://github.com/bnsreenu/python_for_microscopists/tree/master/343-344-TMA%20Core%20Extraction%20and%20Analysis",343 De-arraying Tissue Microarrays (TMA) using Qupath and python code,2024-09-25T09:00:28Z,2024,fourth_batch
fourth_batch_vid_0098,751000,"This tutorial walks you through the process of extracting high resolution core images from a Tissue Microarray (TMA) followed by analysis. The analysis part includes, color separation followed by nuclei segmentation using StarDist, pretrained deep learning model and calculating mean intensity of brown pixels in the nuclear and extra-nuclear (cytosol) regions, respectively. Code: https://github.com/bnsreenu/python_for_microscopists/blob/master/343-344-TMA%20Core%20Extraction%20and%20Analysis/344-color_separate_and_nuclei_analysis_multi_cores_automated_V3.0.py",344 Color separation and nuclei segmentation in cores extracted from TMA,2024-10-09T07:00:22Z,2024,fourth_batch
fourth_batch_vid_0099,1924000,"Image Annotation Made Easy with DigitalSreeni's Python Tool In this video, I walk you through my Python-based image annotation application and its associated tools, providing a step-by-step demo to help you get started. Topics Covered: --Installation of the Python library for image annotation, along with setting up Anaconda and configuring your environment. - Creating new projects and adding 2D and multi-dimensional images (TIFF, CZI). - Manual annotation of 2D images and slices from multi-dimensional images using polygon and rectangle tools. - Semi-automatic annotations with the Segment Anything Model (SAM). - Renaming and assigning colors to classes for better organization. - Exporting annotations to various formats: COCO JSON, YOLO v8, labeled images, semantic images, Pascal VOC bounding boxes. - Verifying exported annotations by reloading them into the program. Additional Tools: - Annotation statistics - Combining JSON annotations - Data splitting - Patch extraction - Data augmentation of images and annotations Links: GitHub repository: https://github.com/bnsreenu/digitalsreeni-image-annotator PyPI for pip install info: https://pypi.org/project/digitalsreeni-image-annotator To Install: pip install digitalsreeni-image-annotator Once installed, simply type sreeni in your command prompt within the correct environment to launch the application. You can download SAM models from the following links. Please be cautious about the large model on systems with limited memory. https://github.com/ultralytics/assets/releases/download/v8.2.0/sam2_t.pt https://github.com/ultralytics/assets/releases/download/v8.2.0/sam2_s.pt https://github.com/ultralytics/assets/releases/download/v8.2.0/sam2_b.pt https://github.com/ultralytics/assets/releases/download/v8.2.0/sam2_l.pt It is recommended to place the SAM models in a directory from where you normally start the application to avoid multiple downloads of the same models from the Ultralytics server.",Annotate Images Like a Pro: Python Image Annotation Tool Walkthrough,2024-09-28T18:00:34Z,2024,fourth_batch
fourth_batch_vid_0100,3275000,"Image Annotation Made Easy with DigitalSreeni's Python Tool: In this video, I walk you through my Python-based image annotation application and its associated tools, providing a step-by-step demo to help you get started. Topics Covered: - Creating new projects and adding 2D and multi-dimensional images (TIFF, CZI). - Searching for projects based on metadata - Manual annotation of 2D images and slices from multi-dimensional images using polygon and rectangle tools. - Semi-automatic annotations with the Segment Anything Model (SAM). - Renaming and assigning colors to classes for better organization. - Exporting annotations to various formats: COCO JSON, YOLO v8, labeled images, semantic images, Pascal VOC bounding boxes. - Training custom model using YOLO - Using the trained model to predict on images and converting predictions to annotations Additional Tools: - Annotation statistics - Combining JSON annotations - Data splitting - Patch extraction - Data augmentation of images and annotations Links: GitHub repository: https://github.com/bnsreenu/digitalsreeni-image-annotator PyPI for pip install info: https://pypi.org/project/digitalsreeni-image-annotator To Install: pip install digitalsreeni-image-annotator Once installed, simply type sreeni in your command prompt within the correct environment to launch the application. You can download SAM models from the following links. Please be cautious about the large model on systems with limited memory. https://github.com/ultralytics/assets/releases/download/v8.2.0/sam2_t.pt https://github.com/ultralytics/assets/releases/download/v8.2.0/sam2_s.pt https://github.com/ultralytics/assets/releases/download/v8.2.0/sam2_b.pt https://github.com/ultralytics/assets/releases/download/v8.2.0/sam2_l.pt It is recommended to place the SAM models in a directory from where you normally start the application to avoid multiple downloads of the same models from the Ultralytics server.",Annotate Images Like a Pro: Python Image Annotation Tool Demo,2024-10-17T01:49:35Z,2024,fourth_batch
fourth_batch_vid_0101,199000,"In this video, I walk you through the installation process of my Python-based image annotation application Links: GitHub repository: https://github.com/bnsreenu/digitalsreeni-image-annotator PyPI for pip install info: https://pypi.org/project/digitalsreeni-image-annotator To Install: pip install digitalsreeni-image-annotator Once installed, simply type sreeni in your command prompt within the correct environment to launch the application. You can download SAM models from the following links. Please be cautious about the large model on systems with limited memory. https://github.com/ultralytics/assets/releases/download/v8.2.0/sam2_t.pt https://github.com/ultralytics/assets/releases/download/v8.2.0/sam2_s.pt https://github.com/ultralytics/assets/releases/download/v8.2.0/sam2_b.pt https://github.com/ultralytics/assets/releases/download/v8.2.0/sam2_l.pt It is recommended to place the SAM models in a directory from where you normally start the application to avoid multiple downloads of the same models from the Ultralytics server.",How to install DigitalSreeni Image Annotator,2024-10-17T03:00:12Z,2024,fourth_batch
fourth_batch_vid_0102,733000,"In this video, I break down our latest research on a new blood test for distinguishing benign prostatic hyperplasia (BPH) from prostate cancer using GASP-1 protein levels. Collaborating with Halcyon Diagnostics and Dr. Rick Siderits from Rutgers University, we leveraged advanced tissue analysis, including dearraying TMAs, color separation, and intensity measurements using Python tools. Our study reveals significant differences in GASP-1 expression between prostate cancer, BPH, and healthy tissues, highlighting its potential as a diagnostic marker. Watch to see how this breakthrough could complement PSA testing, reduce unnecessary biopsies, and improve prostate cancer detection. For more details, find the full study in the October 2024 issue of CANCERS: https://www.mdpi.com/2072-6694/16/21/3659 GitHub Link: https://github.com/bnsreenu/TMA-dearray-stain-separation Halcyon information: https://www.halcyonrx.com/ Video: 345",A New Blood Test to Differentiate Prostate Cancer from BPH Using GASP-1 Protein,2024-11-08T08:00:57Z,2024,fourth_batch
fourth_batch_vid_0103,928000,"This tutorial is a walkthrough of 3D Sholl analysis using python. The code creates a series of concentric spherical shells around the soma center by calculating the distance of each point in 3D space from the soma center. For each spherical shell, it then counts how many times the skeletonized neuron intersects with that shell by performing a logical AND operation between the neuron skeleton and the shell, effectively counting the number of neuron branches at each distance from the soma. In simpler terms: Imagine creating a series of increasingly larger hollow spheres centered on the soma, and for each sphere, counting how many times the neuron's branches pass through that sphere's surface. Link to the code: https://github.com/bnsreenu/python_for_microscopists/tree/master/346-3D%20Sholl%20Analysis Video 346",346 - 3D Sholl Analysis Using Python,2024-11-12T05:56:39Z,2024,fourth_batch
fourth_batch_vid_0104,678000,"A demonstration of image retrieval system built with python using Vision transformer and FAISS. A Python-based content-based image retrieval (CBIR) system using Vision Transformer (ViT) features and FAISS indexing. This application provides both a graphical user interface (GUI) and programmatic API for indexing and searching similar images. Key features: Vision Transformer Features: Utilizes ViT-B/16 model pre-trained on ImageNet for robust feature extraction Fast Similarity Search: Implements FAISS IVF indexing for efficient similarity search Cross-Platform Support: Works on Windows, macOS, and Linux User-Friendly GUI: Interactive interface for feature extraction and image search Double-click or right-click to open images and containing folders Progress tracking for batch operations Multiple Image Format Support: Handles PNG, JPG, JPEG, and WebP formats GPU Acceleration: Optional GPU support for faster processing when available For code and additional details: https://github.com/bnsreenu/vit-image-retrieval https://pypi.org/project/vit-image-retrieval/",351 - Image Retrieval Made Easy With GUI. Uses ViT and FAISS,2023-05-06T07:00:20Z,2023,fourth_batch
fourth_batch_vid_0105,913000,Automate Google Search Results to Excel Using python Video: 347 Link to python code: https://github.com/bnsreenu/python_for_microscopists/tree/master/347-Automate%20Google%20Search%20Results%20to%20Excel,347 - Automate Google Search Results to Excel,2024-12-04T08:00:00Z,2024,fourth_batch
fourth_batch_vid_0106,1327000,"Image Similarity Search with VGG16 and Cosine Distance in python. This is a walkthrough python tutorial for image similarity search using VGG16 as feature extractor and cosine distance as a metric for similarity. Cosine Similarity can be used to compare vectors: - Cosine similarity compares how ""aligned"" two vectors are (like comparing directions they point) - It measures the cosine of the angle between two vectors: - Formula: cos(θ) = (A·B)/(||A||·||B||) - Result ranges from -1 (opposite) to 1 (identical) - Value of 0 indicates perpendicularity (no similarity) - We compare query vector against all database vectors Link to python code:",348 - Image Similarity Search with VGG16 and Cosine Distance,2023-05-06T07:00:20Z,2023,fourth_batch
fourth_batch_vid_0107,1542000,"What is FAISS? - Faiss is a library for efficient similarity search and clustering of dense vectors. - Optimized for searching through millions or billions of high-dimensional vectors quickly - Faiss contains several methods for similarity search. Two main approaches (that we will be focusing on): IndexFlatL2: Exact L2 matching but faster than manual implementation IndexIVF (Inverted file): Clusters similar features together, only searches relevant clusters IndexFlatL2 is similar to our cosine distance matching from the previous tutorial. You may not notice any speed difference both, especially for smaller datasets. For large datasets, IndexFlatL2 will still be slow since it does exhaustive search. That's where IndexIVF becomes valuable (by reducing the number of comparisons needed through clustering.) References: https://arxiv.org/abs/1702.08734 https://arxiv.org/abs/2401.08281 Python code available here:",349 - Understanding FAISS for efficient similarity search of dense vectors,2023-05-06T07:00:20Z,2023,fourth_batch
fourth_batch_vid_0108,1131000,"This is a walkthrough python tutorial to build an Image Retrieval System using Vision Transformer (ViT) and FAISS. Here, we implement a system for finding similar images using feature-based similarity search. It extracts visual features from images using a neural network and enables fast similarity search through the following main components: 1. Feature Extraction: Converts images into numerical feature vectors that capture their visual characteristics (handled by a separate ImageFeatureExtractor class) 2. Indexing: - Processes a directory of images and extracts their features - Stores these features in a FAISS index (Facebook AI Similarity Search) - Maintains metadata about each indexed image (path, filename, indexing date) 3. Search: - Takes a query image and finds the k most similar images from the indexed collection - Uses IndexIVFFlat to measure similarity between images - Returns matched images sorted by similarity score Note about IndexIVFFlat: - Uses a ""divide and conquer"" approach - First divides vectors into clusters/regions - When searching: * First finds which clusters are most relevant * Only searches within those chosen clusters - Requires two extra steps: * Training: Learning how to divide vectors into clusters * nprobe: Choosing how many clusters to check (tradeoff between speed and accuracy) - Usually much faster for large datasets - Might miss some matches (approximate search) but usually good enough Python code link:",350 - Efficient Image Retrieval with Vision Transformer (ViT) and FAISS,2023-05-06T07:00:20Z,2023,fourth_batch
